Year,UNIT_MEASURE,Value
2003,Broj,6769
2004,Broj,7143
2005,Broj,6810
2006,Broj,6860
2007,Broj,7093
2008,Broj,6401
2009,Broj,6131
2010,Broj,5767
2011,Broj,5802
2012,Broj,5326
2013,Broj,5467
2014,Broj,5823
2015,Broj,5895
2016,Broj,5563
2017,Broj,5954
2018,Broj,5966
2019,Broj,5822
2020,Broj,4168
2021,Broj,5530
