Year,UNIT_MEASURE,Value
2007,Број,9
2008,Број,11
2009,Број,14
2010,Број,15
2011,Број,16
2012,Број,17
2013,Број,18
2014,Број,18
2015,Број,20
2016,Број,27
2017,Број,28
2018,Број,28
2019,Број,27
2020,Број,29
2021,Број,30
2022,Број,28
2023,Број,30
2024,Број,30
