Year,Value,UNIT_MEASURE
1997,0.42,Broj
1998,1.59,Broj
1999,0.5,Broj
2000,0.0,Broj
2001,0.42,Broj
2002,0.33,Broj
2003,0.34,Broj
2004,0.08,Broj
2005,0.0,Broj
2006,0.35,Broj
2007,0.07,Broj
2008,0.0,Broj
2009,0.28,Broj
2010,0.28,Broj
2011,0.35,Broj
2012,0.56,Broj
2013,0.56,Broj
2014,0.14,Broj
2015,0.17,Broj
2016,0.6,Broj
2017,0.43,Broj
2018,0.44,Broj
2019,0.4,Broj
2020,0.25,Broj
2021,1.4,Broj
2022,1.8,Broj
