Year,Value,UNIT_MEASURE
1999,457,Broj
2000,393,Broj
2001,382,Broj
2002,334,Broj
2003,325,Broj
2004,307,Broj
2005,263,Broj
2006,278,Broj
2007,313,Broj
2008,310,Broj
2009,306,Broj
2010,305,Broj
2011,308,Broj
2012,319,Broj
2013,320,Broj
2014,326,Broj
2015,400,Broj
2016,400,Broj
2017,397,Broj
2018,420,Broj
2019,411,Broj
2020,446,Broj
2021,456,Broj
2022,470,Broj
