Year,UNIT_MEASURE,Пол,AGE,Value
2020,_%,Оба пола,15+,45.5
2020,_%,Оба пола,15 - 24,24.2
2020,_%,Оба пола,25 - 49,69.9
2020,_%,Оба пола,50 - 64,52.4
2020,_%,Оба пола,15 - 64,56.5
2020,_%,M,15+,52.7
2020,_%,M,15 - 24,28.6
2020,_%,M,25 - 49,75.0
2020,_%,M,50 - 64,63.2
2020,_%,M,15 - 64,63.4
2020,_%,Ж,15+,38.8
2020,_%,Ж,15 - 24,19.4
2020,_%,Ж,25 - 49,64.6
2020,_%,Ж,50 - 64,42.1
2020,_%,Ж,15 - 64,49.5
