Year,UNIT_MEASURE,Value
2005,Број,421
2006,Број,409
2007,Број,405
2008,Број,417
2009,Број,406
2010,Број,395
2011,Број,390
2012,Број,397
2013,Број,377
2014,Број,379
2015,Број,371
2016,Број,371
2017,Број,363
2018,Број,371
2019,Број,358
2020,Број,354
2021,Број,351
