Year,UNIT_MEASURE,Value
2003,Broj,744
2004,Broj,637
2005,Broj,721
2006,Broj,526
2007,Broj,596
2008,Broj,317
2009,Broj,455
2010,Broj,517
2011,Broj,886
2012,Broj,878
2013,Broj,1052
2014,Broj,1106
2015,Broj,1143
2016,Broj,1025
2017,Broj,985
2018,Broj,963
2019,Broj,920
2020,Broj,948
2021,Broj,1017
2022,Broj,965
2023,Broj,974
