Year,UNIT_MEASURE,Value
1999,Broj,1754
2000,Broj,1716
2001,Broj,1731
2002,Broj,1786
2003,Broj,1802
2004,Broj,1838
2005,Broj,1857
2006,Broj,1917
2007,Broj,1988
2008,Broj,2048
2009,Broj,2101
2010,Broj,2185
2011,Broj,2286
2012,Broj,2355
2013,Broj,2443
2014,Broj,2471
2015,Broj,2491
2016,Broj,2530
2017,Broj,2520
2018,Broj,2588
2019,Broj,2610
2020,Broj,2687
2021,Broj,2694
