Year,UNIT_MEASURE,Value
2018,Broj,43.58
2019,Broj,43.82
2020,Broj,44.06
2025,Broj,45.23
2030,Broj,46.32
2035,Broj,47.31
2040,Broj,48.15
2045,Broj,48.84
2050,Broj,49.43
2055,Broj,49.96
2060,Broj,50.44
2065,Broj,50.86
2070,Broj,51.19
