Year,UNIT_MEASURE,Value
1999,Broj,147
2000,Broj,143
2001,Broj,145
2002,Broj,150
2003,Broj,151
2004,Broj,154
2005,Broj,128
2006,Broj,133
2007,Broj,138
2008,Broj,142
2009,Broj,146
2010,Broj,152
2011,Broj,160
2012,Broj,165
2013,Broj,171
2014,Broj,174
2015,Broj,214
2016,Broj,219
2017,Broj,219
2018,Broj,225
2019,Broj,228
2020,Broj,236
2021,Broj,239
2022,Broj,253
