Year,UNIT_MEASURE,Value
2005,Broj,9
2007,Broj,5
2008,Broj,4
2009,Broj,5
2010,Broj,15
2011,Broj,25
2012,Broj,12
2013,Broj,9
2014,Broj,15
2015,Broj,8
2016,Broj,7
2017,Broj,11
2018,Broj,12
2019,Broj,9
2020,Broj,1
2021,Broj,0
2022,Broj,11
2023,Broj,14
2024,Broj,13
