Year,UNIT_MEASURE,Value
2007,Broj,9
2008,Broj,11
2009,Broj,14
2010,Broj,15
2011,Broj,16
2012,Broj,17
2013,Broj,18
2014,Broj,18
2015,Broj,20
2016,Broj,27
2017,Broj,28
2018,Broj,28
2019,Broj,27
2020,Broj,29
2021,Broj,30
2022,Broj,28
2023,Broj,30
2024,Broj,30
