Year,UNIT_MEASURE,Value
2005,Broj,351
2006,Broj,331
2007,Broj,397
2008,Broj,427
2009,Broj,403
2010,Broj,411
2011,Broj,433
2012,Broj,457
2013,Broj,485
2014,Broj,439
2015,Broj,458
2016,Broj,449
2017,Broj,543
2018,Broj,540
2019,Broj,543
