Year,Value,UNIT_MEASURE
2003,-2.1,promila
2004,-2.1,promila
2005,-2.9,promila
2006,-2.3,promila
2007,-3.4,promila
2008,-2.8,promila
2009,-2.7,promila
2010,-2.9,promila
2011,-3.5,promila
2012,-3.3,promila
2013,-3.8,promila
2014,-4.3,promila
2015,-4.9,promila
2016,-3.9,promila
2017,-4.6,promila
2018,-4.6,promila
2019,-5.1,promila
2020,-6.5,promila
2021,-8.6,promila
