Year,Value,UNIT_MEASURE
2003,23.7,Старост
2004,24.6,Старост
2005,24.9,Старост
2006,25.0,Старост
2007,25.0,Старост
2008,25.4,Старост
2009,25.6,Старост
2010,25.9,Старост
2011,26.3,Старост
2012,26.4,Старост
2013,26.7,Старост
2014,26.9,Старост
2015,27.2,Старост
2016,26.9,Старост
2017,27.3,Старост
2018,27.6,Старост
2019,27.8,Старост
2020,27.9,Старост
2021,28.2,Старост
2022,27.7,Старост
2023,28.1,Старост
2024,28.2,Старост
2025,28.3,Старост
