Year,UNIT_MEASURE,Value
2005,Broj,28
2006,Broj,32
2007,Broj,37
2008,Broj,41
2009,Broj,44
2010,Broj,46
2011,Broj,46
2012,Broj,48
2013,Broj,48
2014,Broj,48
2015,Broj,59
2016,Broj,61
2017,Broj,58
2018,Broj,58
