Year,UNIT_MEASURE,Value
2007,Број,93
2008,Број,96
2009,Број,98
2010,Број,102
2011,Број,106
2012,Број,110
2013,Број,114
2014,Број,117
2015,Број,122
2016,Број,156
2017,Број,149
2018,Број,161
2019,Број,162
2020,Број,164
2021,Број,162
2022,Број,165
2023,Број,164
2024,Број,166
