Year,UNIT_MEASURE,Value
2003,boys_to_girls,107.1
2004,boys_to_girls,107.9
2005,boys_to_girls,105.6
2006,boys_to_girls,103.4
2007,boys_to_girls,106.0
2008,boys_to_girls,106.6
2009,boys_to_girls,111.0
2010,boys_to_girls,104.5
2011,boys_to_girls,110.0
2012,boys_to_girls,104.1
2013,boys_to_girls,106.6
2014,boys_to_girls,108.0
2015,boys_to_girls,107.2
2016,boys_to_girls,109.1
2017,boys_to_girls,109.7
2018,boys_to_girls,109.5
2019,boys_to_girls,112.4
