Year,UNIT_MEASURE,Value
2019,number_birth_rate,8.22
2020,number_birth_rate,8.16
2025,number_birth_rate,7.87
2030,number_birth_rate,7.63
2035,number_birth_rate,7.41
2040,number_birth_rate,7.27
2045,number_birth_rate,7.16
2050,number_birth_rate,7.11
2055,number_birth_rate,7.09
2060,number_birth_rate,7.07
2065,number_birth_rate,7.03
2070,number_birth_rate,7.01
