Year,UNIT_MEASURE,Value
2005,Broj,142
2006,Broj,139
2007,Broj,184
2008,Broj,195
2009,Broj,192
2010,Broj,273
2011,Broj,176
2012,Broj,236
2013,Broj,168
2014,Broj,182
2015,Broj,226
2016,Broj,192
2017,Broj,170
2018,Broj,203
2019,Broj,197
2020,Broj,144
2021,Broj,144
2022,Broj,152
