Year,UNIT_MEASURE,Value
2005,Број,351
2006,Број,331
2007,Број,397
2008,Број,427
2009,Број,403
2010,Број,411
2011,Број,433
2012,Број,457
2013,Број,485
2014,Број,439
2015,Број,458
2016,Број,449
2017,Број,543
2018,Број,540
2019,Број,543
