Year,UNIT_MEASURE,Value
2003,Број,6769
2004,Број,7143
2005,Број,6810
2006,Број,6860
2007,Број,7093
2008,Број,6401
2009,Број,6131
2010,Број,5767
2011,Број,5802
2012,Број,5326
2013,Број,5467
2014,Број,5823
2015,Број,5895
2016,Број,5563
2017,Број,5954
2018,Број,5966
2019,Број,5822
2020,Број,4168
2021,Број,5530
2022,Број,5527
2023,Број,5471
2024,Број,5096
